outputscale,omega,lml
-2.120000000000000107e+00,-5.955000000000000071e+00,-4.907370116862661133e+11
-2.075000000000000178e+00,-5.955000000000000071e+00,-4.905140049404737549e+11
-2.030000000000000249e+00,-5.955000000000000071e+00,-4.902682338256934814e+11
-1.985000000000000320e+00,-5.955000000000000071e+00,-4.899977862673928833e+11
-1.939999999999999947e+00,-5.955000000000000071e+00,-4.897015772549644775e+11
-1.895000000000000018e+00,-5.955000000000000071e+00,-4.893763424986953125e+11
-1.850000000000000089e+00,-5.955000000000000071e+00,-4.890207133161471558e+11
-1.805000000000000160e+00,-5.955000000000000071e+00,-4.886314052753746338e+11
-1.760000000000000231e+00,-5.955000000000000071e+00,-4.882081109979849854e+11
-1.715000000000000302e+00,-5.955000000000000071e+00,-4.877427491802716064e+11
-1.669999999999999929e+00,-5.955000000000000071e+00,-4.872371496723972778e+11
-1.625000000000000000e+00,-5.955000000000000071e+00,-4.866877981162846680e+11
-1.580000000000000071e+00,-5.955000000000000071e+00,-4.860936619555822144e+11
-1.535000000000000142e+00,-5.955000000000000071e+00,-4.854477679256578979e+11
-1.490000000000000213e+00,-5.955000000000000071e+00,-4.847506013317435303e+11
-1.445000000000000284e+00,-5.955000000000000071e+00,-4.839990891854798584e+11
-1.400000000000000355e+00,-5.955000000000000071e+00,-4.831959735574992065e+11
-1.354999999999999982e+00,-5.955000000000000071e+00,-4.823328671539293823e+11
-1.310000000000000053e+00,-5.955000000000000071e+00,-4.814090558888702393e+11
-1.265000000000000124e+00,-5.955000000000000071e+00,-4.804268805610875854e+11
-1.220000000000000195e+00,-5.955000000000000071e+00,-4.793858371424640503e+11
-1.175000000000000266e+00,-5.955000000000000071e+00,-4.782718350149572144e+11
-1.130000000000000338e+00,-5.955000000000000071e+00,-4.771234844415026245e+11
-1.084999999999999964e+00,-5.955000000000000071e+00,-4.759137148931995850e+11
-1.040000000000000036e+00,-5.955000000000000071e+00,-4.746402096702366333e+11
-9.950000000000001066e-01,-5.955000000000000071e+00,-4.733267784248263550e+11
-9.500000000000001776e-01,-5.955000000000000071e+00,-4.719632296683826294e+11
-9.050000000000002487e-01,-5.955000000000000071e+00,-4.705680492917657471e+11
-8.600000000000003197e-01,-5.955000000000000071e+00,-4.691368611732542725e+11
-8.150000000000003908e-01,-5.955000000000000071e+00,-4.676730999269334106e+11
-7.700000000000004619e-01,-5.955000000000000071e+00,-4.661880219283025513e+11
-7.250000000000005329e-01,-5.955000000000000071e+00,-4.646939861033265381e+11
-6.799999999999997158e-01,-5.955000000000000071e+00,-4.631994636005142822e+11
-6.349999999999997868e-01,-5.955000000000000071e+00,-4.617165524843629761e+11
-5.899999999999998579e-01,-5.955000000000000071e+00,-4.602443538278742065e+11
-5.449999999999999289e-01,-5.955000000000000071e+00,-4.587901465895974731e+11
